freq,siec,indic_nrgm,unit,geo,year,value
A,G3000,CMPY_NG5,NR,EL,2014,2.000
A,G3000,CMPY_NG5,NR,EL,2015,2.000
A,G3000,CMPY_NG5,NR,EL,2016,1.000
A,G3000,CMPY_NG5,NR,EL,2017,2.000
A,G3000,CMPY_NG5,NR,EL,2018,3.000
A,G3000,CMPY_NG5,NR,EL,2019,4.000
A,G3000,CMPY_NG5,NR,EL,2020,4.000
A,G3000,CMPY_NG5,NR,EL,2021,5.000
A,G3000,CMPY_NG5,NR,EL,2022,5.000
A,G3000,CMPY_NG5,NR,EL,2023,5.000
A,G3000,CMPY_NG5,NR,EL,2024,
A,G3000,CMPY_NG5,NR,ES,2013,4.000
A,G3000,CMPY_NG5,NR,ES,2014,3.000
A,G3000,CMPY_NG5,NR,ES,2015,6.000
A,G3000,CMPY_NG5,NR,ES,2016,6.000
A,G3000,CMPY_NG5,NR,ES,2017,6.000
A,G3000,CMPY_NG5,NR,ES,2018,5.000
A,G3000,CMPY_NG5,NR,ES,2019,6.000
A,G3000,CMPY_NG5,NR,ES,2020,9.000
A,G3000,CMPY_NG5,NR,ES,2021,5.000
A,G3000,CMPY_NG5,NR,ES,2022,3.000
A,G3000,CMPY_NG5,NR,ES,2023,3.000
A,G3000,CMPY_NG5,NR,ES,2024,3.000
A,G3000,CMPY_NG5,NR,FI,2013,1.000
A,G3000,CMPY_NG5,NR,FI,2014,1.000
A,G3000,CMPY_NG5,NR,FI,2015,1.000
A,G3000,CMPY_NG5,NR,FI,2016,1.000
A,G3000,CMPY_NG5,NR,FI,2017,1.000
A,G3000,CMPY_NG5,NR,FI,2018,1.000
A,G3000,CMPY_NG5,NR,FI,2019,1.000
A,G3000,CMPY_NG5,NR,FI,2020,5.000
A,G3000,CMPY_NG5,NR,FI,2021,4.000
A,G3000,CMPY_NG5,NR,FI,2022,4.000
A,G3000,CMPY_NG5,NR,FI,2023,4.000
A,G3000,CMPY_NG5,NR,FI,2024,
A,G3000,CMPY_NG5,NR,FR,2013,4.000
A,G3000,CMPY_NG5,NR,FR,2014,4.000
A,G3000,CMPY_NG5,NR,FR,2015,3.000
A,G3000,CMPY_NG5,NR,FR,2016,3.000
A,G3000,CMPY_NG5,NR,FR,2017,3.000
A,G3000,CMPY_NG5,NR,FR,2018,3.000
A,G3000,CMPY_NG5,NR,FR,2019,3.000
A,G3000,CMPY_NG5,NR,FR,2020,4.000
A,G3000,CMPY_NG5,NR,FR,2021,4.000
A,G3000,CMPY_NG5,NR,FR,2022,4.000
A,G3000,CMPY_NG5,NR,FR,2023,5.000
A,G3000,CMPY_NG5,NR,FR,2024,
A,G3000,CMPY_NG5,NR,GE,2013,
A,G3000,CMPY_NG5,NR,GE,2014,
A,G3000,CMPY_NG5,NR,GE,2015,4.000
A,G3000,CMPY_NG5,NR,GE,2016,2.000
A,G3000,CMPY_NG5,NR,GE,2017,3.000
A,G3000,CMPY_NG5,NR,GE,2018,2.000
A,G3000,CMPY_NG5,NR,GE,2019,2.000
A,G3000,CMPY_NG5,NR,GE,2020,2.000
A,G3000,CMPY_NG5,NR,GE,2021,2.000
A,G3000,CMPY_NG5,NR,GE,2022,2.000
A,G3000,CMPY_NG5,NR,GE,2023,2.000
A,G3000,CMPY_NG5,NR,GE,2024,
A,G3000,CMPY_NG5,NR,HR,2013,3.000
A,G3000,CMPY_NG5,NR,HR,2014,3.000
A,G3000,CMPY_NG5,NR,HR,2015,2.000
A,G3000,CMPY_NG5,NR,HR,2016,2.000
A,G3000,CMPY_NG5,NR,HR,2017,2.000
A,G3000,CMPY_NG5,NR,HR,2018,3.000
A,G3000,CMPY_NG5,NR,HR,2019,3.000
A,G3000,CMPY_NG5,NR,HR,2020,3.000
A,G3000,CMPY_NG5,NR,HR,2021,5.000
A,G3000,CMPY_NG5,NR,HR,2022,4.000
A,G3000,CMPY_NG5,NR,HR,2023,5.000
A,G3000,CMPY_NG5,NR,HR,2024,
A,G3000,CMPY_NG5,NR,HU,2013,5.000
A,G3000,CMPY_NG5,NR,HU,2014,4.000
A,G3000,CMPY_NG5,NR,HU,2015,4.000
A,G3000,CMPY_NG5,NR,HU,2016,3.000
A,G3000,CMPY_NG5,NR,HU,2017,5.000
A,G3000,CMPY_NG5,NR,HU,2018,5.000
A,G3000,CMPY_NG5,NR,HU,2019,4.000
A,G3000,CMPY_NG5,NR,HU,2020,5.000
A,G3000,CMPY_NG5,NR,HU,2021,4.000
A,G3000,CMPY_NG5,NR,HU,2022,4.000
A,G3000,CMPY_NG5,NR,HU,2023,3.000
A,G3000,CMPY_NG5,NR,HU,2024,
A,G3000,CMPY_NG5,NR,IE,2013,5.000
A,G3000,CMPY_NG5,NR,IE,2014,4.000
A,G3000,CMPY_NG5,NR,IE,2015,5.000
A,G3000,CMPY_NG5,NR,IE,2016,6.000
A,G3000,CMPY_NG5,NR,IE,2017,5.000
A,G3000,CMPY_NG5,NR,IE,2018,7.000
A,G3000,CMPY_NG5,NR,IE,2019,6.000
A,G3000,CMPY_NG5,NR,IE,2020,7.000
A,G3000,CMPY_NG5,NR,IE,2021,8.000
A,G3000,CMPY_NG5,NR,IE,2022,9.000
A,G3000,CMPY_NG5,NR,IE,2023,6.000
A,G3000,CMPY_NG5,NR,IE,2024,
A,G3000,CMPY_NG5,NR,IT,2013,3.000
A,G3000,CMPY_NG5,NR,IT,2014,3.000
A,G3000,CMPY_NG5,NR,IT,2015,3.000
A,G3000,CMPY_NG5,NR,IT,2016,3.000
A,G3000,CMPY_NG5,NR,IT,2017,3.000
A,G3000,CMPY_NG5,NR,IT,2018,3.000
A,G3000,CMPY_NG5,NR,IT,2019,3.000
A,G3000,CMPY_NG5,NR,IT,2020,3.000
A,G3000,CMPY_NG5,NR,IT,2021,5.000
A,G3000,CMPY_NG5,NR,IT,2022,5.000
A,G3000,CMPY_NG5,NR,IT,2023,6.000
A,G3000,CMPY_NG5,NR,IT,2024,
A,G3000,CMPY_NG5,NR,LT,2013,4.000
A,G3000,CMPY_NG5,NR,LT,2014,5.000
A,G3000,CMPY_NG5,NR,LT,2015,3.000
A,G3000,CMPY_NG5,NR,LT,2016,3.000
A,G3000,CMPY_NG5,NR,LT,2017,3.000
A,G3000,CMPY_NG5,NR,LT,2018,3.000
A,G3000,CMPY_NG5,NR,LT,2019,3.000
A,G3000,CMPY_NG5,NR,LT,2020,2.000
A,G3000,CMPY_NG5,NR,LT,2021,3.000
A,G3000,CMPY_NG5,NR,LT,2022,4.000
A,G3000,CMPY_NG5,NR,LT,2023,6.000
A,G3000,CMPY_NG5,NR,LT,2024,
A,G3000,CMPY_NG5,NR,LU,2013,1.000
A,G3000,CMPY_NG5,NR,LU,2014,1.000
A,G3000,CMPY_NG5,NR,LU,2015,3.000
A,G3000,CMPY_NG5,NR,LU,2016,3.000
A,G3000,CMPY_NG5,NR,LU,2017,2.000
A,G3000,CMPY_NG5,NR,LU,2018,2.000
A,G3000,CMPY_NG5,NR,LU,2019,2.000
A,G3000,CMPY_NG5,NR,LU,2020,2.000
A,G3000,CMPY_NG5,NR,LU,2021,2.000
A,G3000,CMPY_NG5,NR,LU,2022,2.000
A,G3000,CMPY_NG5,NR,LU,2023,2.000
A,G3000,CMPY_NG5,NR,LU,2024,
A,G3000,CMPY_NG5,NR,LV,2013,1.000
A,G3000,CMPY_NG5,NR,LV,2014,1.000
A,G3000,CMPY_NG5,NR,LV,2015,1.000
A,G3000,CMPY_NG5,NR,LV,2016,1.000
A,G3000,CMPY_NG5,NR,LV,2017,2.000
A,G3000,CMPY_NG5,NR,LV,2018,2.000
A,G3000,CMPY_NG5,NR,LV,2019,3.000
A,G3000,CMPY_NG5,NR,LV,2020,4.000
A,G3000,CMPY_NG5,NR,LV,2021,4.000
A,G3000,CMPY_NG5,NR,LV,2022,5.000
A,G3000,CMPY_NG5,NR,LV,2023,4.000
A,G3000,CMPY_NG5,NR,LV,2024,
A,G3000,CMPY_NG5,NR,MD,2013,1.000
A,G3000,CMPY_NG5,NR,MD,2014,1.000
A,G3000,CMPY_NG5,NR,MD,2015,1.000
A,G3000,CMPY_NG5,NR,MD,2016,1.000
A,G3000,CMPY_NG5,NR,MD,2017,1.000
A,G3000,CMPY_NG5,NR,MD,2018,1.000
A,G3000,CMPY_NG5,NR,MD,2019,1.000
A,G3000,CMPY_NG5,NR,MD,2020,1.000
A,G3000,CMPY_NG5,NR,MD,2021,1.000
A,G3000,CMPY_NG5,NR,MD,2022,2.000
A,G3000,CMPY_NG5,NR,MD,2023,1.000
A,G3000,CMPY_NG5,NR,MD,2024,
A,G3000,CMPY_NG5,NR,ME,2013,0.000
A,G3000,CMPY_NG5,NR,ME,2014,0.000
A,G3000,CMPY_NG5,NR,ME,2015,0.000
A,G3000,CMPY_NG5,NR,ME,2016,0.000
A,G3000,CMPY_NG5,NR,ME,2017,0.000
A,G3000,CMPY_NG5,NR,ME,2018,0.000
A,G3000,CMPY_NG5,NR,ME,2019,0.000
A,G3000,CMPY_NG5,NR,ME,2020,0.000
A,G3000,CMPY_NG5,NR,ME,2021,0.000
A,G3000,CMPY_NG5,NR,ME,2022,0.000
A,G3000,CMPY_NG5,NR,ME,2023,0.000
A,G3000,CMPY_NG5,NR,ME,2024,
A,G3000,CMPY_NG5,NR,MK,2013,2.000
A,G3000,CMPY_NG5,NR,MK,2014,2.000
A,G3000,CMPY_NG5,NR,MK,2015,2.000
A,G3000,CMPY_NG5,NR,MK,2016,3.000
A,G3000,CMPY_NG5,NR,MK,2017,3.000
A,G3000,CMPY_NG5,NR,MK,2018,3.000
A,G3000,CMPY_NG5,NR,MK,2019,2.000
A,G3000,CMPY_NG5,NR,MK,2020,2.000
A,G3000,CMPY_NG5,NR,MK,2021,2.000
A,G3000,CMPY_NG5,NR,MK,2022,2.000
A,G3000,CMPY_NG5,NR,MK,2023,3.000
A,G3000,CMPY_NG5,NR,MK,2024,3.000
A,G3000,CMPY_NG5,NR,MT,2013,
A,G3000,CMPY_NG5,NR,MT,2014,
A,G3000,CMPY_NG5,NR,MT,2015,
A,G3000,CMPY_NG5,NR,MT,2016,
A,G3000,CMPY_NG5,NR,MT,2017,1.000
A,G3000,CMPY_NG5,NR,MT,2018,1.000
A,G3000,CMPY_NG5,NR,MT,2019,1.000
A,G3000,CMPY_NG5,NR,MT,2020,1.000
A,G3000,CMPY_NG5,NR,MT,2021,1.000
A,G3000,CMPY_NG5,NR,MT,2022,1.000
A,G3000,CMPY_NG5,NR,MT,2023,1.000
A,G3000,CMPY_NG5,NR,MT,2024,
A,G3000,CMPY_NG5,NR,PL,2013,1.000
A,G3000,CMPY_NG5,NR,PL,2014,1.000
A,G3000,CMPY_NG5,NR,PL,2015,1.000
A,G3000,CMPY_NG5,NR,PL,2016,1.000
A,G3000,CMPY_NG5,NR,PL,2017,1.000
A,G3000,CMPY_NG5,NR,PL,2018,1.000
A,G3000,CMPY_NG5,NR,PL,2019,2.000
A,G3000,CMPY_NG5,NR,PL,2020,2.000
A,G3000,CMPY_NG5,NR,PL,2021,2.000
A,G3000,CMPY_NG5,NR,PL,2022,1.000
A,G3000,CMPY_NG5,NR,PL,2023,1.000
A,G3000,CMPY_NG5,NR,PL,2024,
A,G3000,CMPY_NG5,NR,PT,2013,2.000
A,G3000,CMPY_NG5,NR,PT,2014,3.000
A,G3000,CMPY_NG5,NR,PT,2015,3.000
A,G3000,CMPY_NG5,NR,PT,2016,4.000
A,G3000,CMPY_NG5,NR,PT,2017,4.000
A,G3000,CMPY_NG5,NR,PT,2018,4.000
A,G3000,CMPY_NG5,NR,PT,2019,4.000
A,G3000,CMPY_NG5,NR,PT,2020,4.000
A,G3000,CMPY_NG5,NR,PT,2021,4.000
A,G3000,CMPY_NG5,NR,PT,2022,4.000
A,G3000,CMPY_NG5,NR,PT,2023,4.000
A,G3000,CMPY_NG5,NR,PT,2024,
A,G3000,CMPY_NG5,NR,RO,2013,2.000
A,G3000,CMPY_NG5,NR,RO,2014,2.000
A,G3000,CMPY_NG5,NR,RO,2015,2.000
A,G3000,CMPY_NG5,NR,RO,2016,3.000
A,G3000,CMPY_NG5,NR,RO,2017,2.000
A,G3000,CMPY_NG5,NR,RO,2018,2.000
A,G3000,CMPY_NG5,NR,RO,2019,4.000
A,G3000,CMPY_NG5,NR,RO,2020,4.000
A,G3000,CMPY_NG5,NR,RO,2021,4.000
A,G3000,CMPY_NG5,NR,RO,2022,4.000
A,G3000,CMPY_NG5,NR,RO,2023,3.000
A,G3000,CMPY_NG5,NR,RO,2024,
A,G3000,CMPY_NG5,NR,RS,2013,3.000
A,G3000,CMPY_NG5,NR,RS,2014,2.000
A,G3000,CMPY_NG5,NR,RS,2015,2.000
A,G3000,CMPY_NG5,NR,RS,2016,2.000
A,G3000,CMPY_NG5,NR,RS,2017,2.000
A,G3000,CMPY_NG5,NR,RS,2018,2.000
A,G3000,CMPY_NG5,NR,RS,2019,2.000
A,G3000,CMPY_NG5,NR,RS,2020,2.000
A,G3000,CMPY_NG5,NR,RS,2021,2.000
A,G3000,CMPY_NG5,NR,RS,2022,2.000
A,G3000,CMPY_NG5,NR,RS,2023,2.000
A,G3000,CMPY_NG5,NR,RS,2024,
A,G3000,CMPY_NG5,NR,SE,2013,1.000
A,G3000,CMPY_NG5,NR,SE,2014,1.000
A,G3000,CMPY_NG5,NR,SE,2015,1.000
A,G3000,CMPY_NG5,NR,SE,2016,1.000
A,G3000,CMPY_NG5,NR,SE,2017,1.000
A,G3000,CMPY_NG5,NR,SE,2018,1.000
A,G3000,CMPY_NG5,NR,SE,2019,1.000
A,G3000,CMPY_NG5,NR,SE,2020,1.000
A,G3000,CMPY_NG5,NR,SE,2021,1.000
A,G3000,CMPY_NG5,NR,SE,2022,1.000
A,G3000,CMPY_NG5,NR,SE,2023,1.000
A,G3000,CMPY_NG5,NR,SE,2024,
A,G3000,CMPY_NG5,NR,SI,2013,3.000
A,G3000,CMPY_NG5,NR,SI,2014,3.000
A,G3000,CMPY_NG5,NR,SI,2015,3.000
A,G3000,CMPY_NG5,NR,SI,2016,3.000
A,G3000,CMPY_NG5,NR,SI,2017,4.000
A,G3000,CMPY_NG5,NR,SI,2018,3.000
A,G3000,CMPY_NG5,NR,SI,2019,3.000
A,G3000,CMPY_NG5,NR,SI,2020,3.000
A,G3000,CMPY_NG5,NR,SI,2021,3.000
A,G3000,CMPY_NG5,NR,SI,2022,3.000
A,G3000,CMPY_NG5,NR,SI,2023,3.000
A,G3000,CMPY_NG5,NR,SI,2024,
A,G3000,CMPY_NG5,NR,SK,2013,3.000
A,G3000,CMPY_NG5,NR,SK,2014,3.000
A,G3000,CMPY_NG5,NR,SK,2015,3.000
A,G3000,CMPY_NG5,NR,SK,2016,3.000
A,G3000,CMPY_NG5,NR,SK,2017,3.000
A,G3000,CMPY_NG5,NR,SK,2018,3.000
A,G3000,CMPY_NG5,NR,SK,2019,3.000
A,G3000,CMPY_NG5,NR,SK,2020,2.000
A,G3000,CMPY_NG5,NR,SK,2021,2.000
A,G3000,CMPY_NG5,NR,SK,2022,2.000
A,G3000,CMPY_NG5,NR,SK,2023,1.000
A,G3000,CMPY_NG5,NR,SK,2024,
A,G3000,CMPY_NG5,NR,TR,2013,3.000
A,G3000,CMPY_NG5,NR,TR,2014,2.000
A,G3000,CMPY_NG5,NR,TR,2015,1.000
A,G3000,CMPY_NG5,NR,TR,2016,1.000
A,G3000,CMPY_NG5,NR,TR,2017,1.000
A,G3000,CMPY_NG5,NR,TR,2018,1.000
A,G3000,CMPY_NG5,NR,TR,2019,1.000
A,G3000,CMPY_NG5,NR,TR,2020,1.000
A,G3000,CMPY_NG5,NR,TR,2021,1.000
A,G3000,CMPY_NG5,NR,TR,2022,1.000
A,G3000,CMPY_NG5,NR,TR,2023,1.000
A,G3000,CMPY_NG5,NR,TR,2024,
A,G3000,CMPY_NG5,NR,XK,2013,0.000
A,G3000,CMPY_NG5,NR,XK,2014,0.000
A,G3000,CMPY_NG5,NR,XK,2015,0.000
A,G3000,CMPY_NG5,NR,XK,2016,0.000
A,G3000,CMPY_NG5,NR,XK,2017,0.000
A,G3000,CMPY_NG5,NR,XK,2018,0.000
A,G3000,CMPY_NG5,NR,XK,2019,0.000
A,G3000,CMPY_NG5,NR,XK,2020,0.000
A,G3000,CMPY_NG5,NR,XK,2021,0.000
A,G3000,CMPY_NG5,NR,XK,2022,0.000
A,G3000,CMPY_NG5,NR,XK,2023,0.000
A,G3000,CMPY_NG5,NR,XK,2024,
A,G3000,CMPY_NG5,PC,AT,2013,95.000
A,G3000,CMPY_NG5,PC,AT,2014,65.000
A,G3000,CMPY_NG5,PC,AT,2015,69.000
A,G3000,CMPY_NG5,PC,AT,2016,73.000
A,G3000,CMPY_NG5,PC,AT,2017,74.000
A,G3000,CMPY_NG5,PC,AT,2018,78.000
A,G3000,CMPY_NG5,PC,AT,2019,79.000
A,G3000,CMPY_NG5,PC,AT,2020,78.000
A,G3000,CMPY_NG5,PC,AT,2021,81.000
A,G3000,CMPY_NG5,PC,AT,2022,57.000
A,G3000,CMPY_NG5,PC,AT,2023,69.000
A,G3000,CMPY_NG5,PC,AT,2024,
A,G3000,CMPY_NG5,PC,BA,2013,100.000
A,G3000,CMPY_NG5,PC,BA,2014,100.000
A,G3000,CMPY_NG5,PC,BA,2015,100.000
A,G3000,CMPY_NG5,PC,BA,2016,100.000
A,G3000,CMPY_NG5,PC,BA,2017,100.000
A,G3000,CMPY_NG5,PC,BA,2018,100.000
A,G3000,CMPY_NG5,PC,BA,2019,100.000
A,G3000,CMPY_NG5,PC,BA,2020,100.000
A,G3000,CMPY_NG5,PC,BA,2021,100.000
A,G3000,CMPY_NG5,PC,BA,2022,98.610
A,G3000,CMPY_NG5,PC,BA,2023,97.080
A,G3000,CMPY_NG5,PC,BA,2024,
A,G3000,CMPY_NG5,PC,BE,2013,80.400
A,G3000,CMPY_NG5,PC,BE,2014,82.600
A,G3000,CMPY_NG5,PC,BE,2015,83.800
A,G3000,CMPY_NG5,PC,BE,2016,81.600
A,G3000,CMPY_NG5,PC,BE,2017,66.400
A,G3000,CMPY_NG5,PC,BE,2018,59.300
A,G3000,CMPY_NG5,PC,BE,2019,67.600
A,G3000,CMPY_NG5,PC,BE,2020,73.200
A,G3000,CMPY_NG5,PC,BE,2021,81.100
A,G3000,CMPY_NG5,PC,BE,2022,79.300
A,G3000,CMPY_NG5,PC,BE,2023,72.200
A,G3000,CMPY_NG5,PC,BE,2024,
A,G3000,CMPY_NG5,PC,BG,2013,98.020
A,G3000,CMPY_NG5,PC,BG,2014,93.170
A,G3000,CMPY_NG5,PC,BG,2015,96.690
A,G3000,CMPY_NG5,PC,BG,2016,97.070
A,G3000,CMPY_NG5,PC,BG,2017,97.610
A,G3000,CMPY_NG5,PC,BG,2018,98.950
A,G3000,CMPY_NG5,PC,BG,2019,91.050
A,G3000,CMPY_NG5,PC,BG,2020,87.950
A,G3000,CMPY_NG5,PC,BG,2021,92.480
A,G3000,CMPY_NG5,PC,BG,2022,98.430
A,G3000,CMPY_NG5,PC,BG,2023,94.278
A,G3000,CMPY_NG5,PC,BG,2024,
A,G3000,CMPY_NG5,PC,CZ,2013,82.000
A,G3000,CMPY_NG5,PC,CZ,2014,82.300
A,G3000,CMPY_NG5,PC,CZ,2015,85.520
A,G3000,CMPY_NG5,PC,CZ,2016,86.840
A,G3000,CMPY_NG5,PC,CZ,2017,89.260
A,G3000,CMPY_NG5,PC,CZ,2018,95.180
A,G3000,CMPY_NG5,PC,CZ,2019,89.490
A,G3000,CMPY_NG5,PC,CZ,2020,82.757
A,G3000,CMPY_NG5,PC,CZ,2021,86.665
A,G3000,CMPY_NG5,PC,CZ,2022,65.820
A,G3000,CMPY_NG5,PC,CZ,2023,64.440
A,G3000,CMPY_NG5,PC,CZ,2024,
A,G3000,CMPY_NG5,PC,DE,2013,
A,G3000,CMPY_NG5,PC,DE,2014,
A,G3000,CMPY_NG5,PC,DE,2015,
A,G3000,CMPY_NG5,PC,DE,2016,
A,G3000,CMPY_NG5,PC,DE,2017,
A,G3000,CMPY_NG5,PC,DE,2018,
A,G3000,CMPY_NG5,PC,DE,2019,
A,G3000,CMPY_NG5,PC,DE,2020,
A,G3000,CMPY_NG5,PC,DE,2021,
A,G3000,CMPY_NG5,PC,DE,2022,
A,G3000,CMPY_NG5,PC,DE,2023,0.000
A,G3000,CMPY_NG5,PC,DE,2024,
A,G3000,CMPY_NG5,PC,DK,2013,
A,G3000,CMPY_NG5,PC,DK,2014,
A,G3000,CMPY_NG5,PC,DK,2015,
A,G3000,CMPY_NG5,PC,DK,2016,
A,G3000,CMPY_NG5,PC,DK,2017,
A,G3000,CMPY_NG5,PC,DK,2018,
A,G3000,CMPY_NG5,PC,DK,2019,
A,G3000,CMPY_NG5,PC,DK,2020,
A,G3000,CMPY_NG5,PC,DK,2021,
A,G3000,CMPY_NG5,PC,DK,2022,
A,G3000,CMPY_NG5,PC,DK,2023,0.000
A,G3000,CMPY_NG5,PC,DK,2024,
A,G3000,CMPY_NG5,PC,EE,2013,100.000
A,G3000,CMPY_NG5,PC,EE,2014,100.000
A,G3000,CMPY_NG5,PC,EE,2015,100.000
A,G3000,CMPY_NG5,PC,EE,2016,100.000
A,G3000,CMPY_NG5,PC,EE,2017,91.110
A,G3000,CMPY_NG5,PC,EE,2018,89.150
A,G3000,CMPY_NG5,PC,EE,2019,97.320
A,G3000,CMPY_NG5,PC,EE,2020,98.740
A,G3000,CMPY_NG5,PC,EE,2021,97.780
A,G3000,CMPY_NG5,PC,EE,2022,99.000
A,G3000,CMPY_NG5,PC,EE,2023,94.698
A,G3000,CMPY_NG5,PC,EE,2024,
A,G3000,CMPY_NG5,PC,EL,2013,98.780
A,G3000,CMPY_NG5,PC,EL,2014,100.000
A,G3000,CMPY_NG5,PC,EL,2015,100.000
A,G3000,CMPY_NG5,PC,EL,2016,95.000
A,G3000,CMPY_NG5,PC,EL,2017,94.420
A,G3000,CMPY_NG5,PC,EL,2018,99.910
A,G3000,CMPY_NG5,PC,EL,2019,93.870
A,G3000,CMPY_NG5,PC,EL,2020,92.910
A,G3000,CMPY_NG5,PC,EL,2021,90.980
A,G3000,CMPY_NG5,PC,EL,2022,90.160
A,G3000,CMPY_NG5,PC,EL,2023,88.140
A,G3000,CMPY_NG5,PC,EL,2024,
A,G3000,CMPY_NG5,PC,ES,2013,71.790
A,G3000,CMPY_NG5,PC,ES,2014,61.260
A,G3000,CMPY_NG5,PC,ES,2015,80.970
A,G3000,CMPY_NG5,PC,ES,2016,82.410
A,G3000,CMPY_NG5,PC,ES,2017,75.410
A,G3000,CMPY_NG5,PC,ES,2018,77.380
A,G3000,CMPY_NG5,PC,ES,2019,66.370
A,G3000,CMPY_NG5,PC,ES,2020,81.080
A,G3000,CMPY_NG5,PC,ES,2021,67.850
A,G3000,CMPY_NG5,PC,ES,2022,50.700
A,G3000,CMPY_NG5,PC,ES,2023,45.887
A,G3000,CMPY_NG5,PC,ES,2024,44.026
A,G3000,CMPY_NG5,PC,FI,2013,100.000
A,G3000,CMPY_NG5,PC,FI,2014,100.000
A,G3000,CMPY_NG5,PC,FI,2015,100.000
A,G3000,CMPY_NG5,PC,FI,2016,100.000
A,G3000,CMPY_NG5,PC,FI,2017,100.000
A,G3000,CMPY_NG5,PC,FI,2018,100.000
A,G3000,CMPY_NG5,PC,FI,2019,100.000
A,G3000,CMPY_NG5,PC,FI,2020,87.220
A,G3000,CMPY_NG5,PC,FI,2021,86.750
A,G3000,CMPY_NG5,PC,FI,2022,95.610
A,G3000,CMPY_NG5,PC,FI,2023,85.980
A,G3000,CMPY_NG5,PC,FI,2024,
A,G3000,CMPY_NG5,PC,FR,2013,90.300
A,G3000,CMPY_NG5,PC,FR,2014,88.200
A,G3000,CMPY_NG5,PC,FR,2015,84.100
A,G3000,CMPY_NG5,PC,FR,2016,84.300
A,G3000,CMPY_NG5,PC,FR,2017,82.700
A,G3000,CMPY_NG5,PC,FR,2018,80.200
A,G3000,CMPY_NG5,PC,FR,2019,82.400
A,G3000,CMPY_NG5,PC,FR,2020,91.200
A,G3000,CMPY_NG5,PC,FR,2021,91.400
A,G3000,CMPY_NG5,PC,FR,2022,86.300
A,G3000,CMPY_NG5,PC,FR,2023,83.000
A,G3000,CMPY_NG5,PC,FR,2024,
A,G3000,CMPY_NG5,PC,GE,2013,
A,G3000,CMPY_NG5,PC,GE,2014,
A,G3000,CMPY_NG5,PC,GE,2015,100.000
A,G3000,CMPY_NG5,PC,GE,2016,91.700
A,G3000,CMPY_NG5,PC,GE,2017,99.700
A,G3000,CMPY_NG5,PC,GE,2018,97.200
A,G3000,CMPY_NG5,PC,GE,2019,99.600
A,G3000,CMPY_NG5,PC,GE,2020,99.000
A,G3000,CMPY_NG5,PC,GE,2021,99.600
A,G3000,CMPY_NG5,PC,GE,2022,99.600
A,G3000,CMPY_NG5,PC,GE,2023,97.340
A,G3000,CMPY_NG5,PC,GE,2024,
A,G3000,CMPY_NG5,PC,HR,2013,98.240
A,G3000,CMPY_NG5,PC,HR,2014,95.800
A,G3000,CMPY_NG5,PC,HR,2015,97.300
A,G3000,CMPY_NG5,PC,HR,2016,90.200
A,G3000,CMPY_NG5,PC,HR,2017,89.030
A,G3000,CMPY_NG5,PC,HR,2018,93.940
A,G3000,CMPY_NG5,PC,HR,2019,89.570
A,G3000,CMPY_NG5,PC,HR,2020,89.460
A,G3000,CMPY_NG5,PC,HR,2021,93.090
A,G3000,CMPY_NG5,PC,HR,2022,91.220
A,G3000,CMPY_NG5,PC,HR,2023,98.320
A,G3000,CMPY_NG5,PC,HR,2024,
A,G3000,CMPY_NG5,PC,HU,2013,91.010
A,G3000,CMPY_NG5,PC,HU,2014,88.680
A,G3000,CMPY_NG5,PC,HU,2015,82.430
A,G3000,CMPY_NG5,PC,HU,2016,82.390
A,G3000,CMPY_NG5,PC,HU,2017,77.945
A,G3000,CMPY_NG5,PC,HU,2018,75.607
A,G3000,CMPY_NG5,PC,HU,2019,74.321
A,G3000,CMPY_NG5,PC,HU,2020,77.385
A,G3000,CMPY_NG5,PC,HU,2021,67.629
A,G3000,CMPY_NG5,PC,HU,2022,63.743
A,G3000,CMPY_NG5,PC,HU,2023,64.772
A,G3000,CMPY_NG5,PC,HU,2024,
A,G3000,CMPY_NG5,PC,IE,2013,83.260
A,G3000,CMPY_NG5,PC,IE,2014,79.910
A,G3000,CMPY_NG5,PC,IE,2015,84.530
A,G3000,CMPY_NG5,PC,IE,2016,95.870
A,G3000,CMPY_NG5,PC,IE,2017,92.000
A,G3000,CMPY_NG5,PC,IE,2018,99.730
A,G3000,CMPY_NG5,PC,IE,2019,96.160
A,G3000,CMPY_NG5,PC,IE,2020,92.130
A,G3000,CMPY_NG5,PC,IE,2021,94.060
A,G3000,CMPY_NG5,PC,IE,2022,94.000
A,G3000,CMPY_NG5,PC,IE,2023,80.248
A,G3000,CMPY_NG5,PC,IE,2024,
A,G3000,CMPY_NG5,PC,IT,2013,81.600
A,G3000,CMPY_NG5,PC,IT,2014,84.500
A,G3000,CMPY_NG5,PC,IT,2015,86.000
A,G3000,CMPY_NG5,PC,IT,2016,84.750
A,G3000,CMPY_NG5,PC,IT,2017,85.170
A,G3000,CMPY_NG5,PC,IT,2018,83.440
A,G3000,CMPY_NG5,PC,IT,2019,76.310
A,G3000,CMPY_NG5,PC,IT,2020,82.100
A,G3000,CMPY_NG5,PC,IT,2021,87.400
A,G3000,CMPY_NG5,PC,IT,2022,82.600
A,G3000,CMPY_NG5,PC,IT,2023,84.300
A,G3000,CMPY_NG5,PC,IT,2024,
A,G3000,CMPY_NG5,PC,LT,2013,99.600
A,G3000,CMPY_NG5,PC,LT,2014,99.600
